Força X [N]	Força Y [N]	Força Z [N]	Torque X [N.m]	Torque Y [N.m]	Torque Z [N.m]
-1.37622204522769	-1.92570660112333	-2.06205447658118	-2.86769235386211E-02	4.61702417828143E-02	5.84837032900743E-03
-18.9954584582638	-3.40485921518339	9.74999815218036	-1.42347292326868E-02	3.35285142421728E-02	2.18989062858096E-02
29.4607902169895	-3.46119824599865	25.6071449081793	-8.84867281473358E-02	0.329873616408815	1.39396071017222E-02
-68.5365612893822	-1.06779637193284	47.4441222123885	-2.75591108540331E-02	0.367158814338822	-2.1507912834204E-03
78.1198151453777	0.571235235881591	72.2494595520563	-3.56569392148384E-02	0.668584834682896	2.99561390382117E-03
-107.264370789654	1.61449481948775	62.8479690552204	-4.5386559081505E-03	0.670930900392023	-8.41772221371936E-03
90.1882302783324	0.346439441095744	80.1281156545865	5.83080713580283E-03	0.742585223354979	-5.89601861782681E-03
-100.693050716669	-6.47812265676957E-02	63.4453877106618	2.77335995213037E-03	0.662233295349871	4.79537593621909E-03
86.5576082837992	-0.125935219212426	77.9414324921027	-2.53584335889727E-03	0.746004010014644	-2.73544404205607E-03
-101.29493243971	6.37222848793571E-02	64.6985806516159	2.51576849660341E-03	0.638642318914719	4.03594685842276E-03
91.2023142878277	-7.46872378877937E-02	78.3611298262591	-4.91501382438218E-03	0.753116787865899	1.38069487762078E-03
-106.163309747966	-0.144852634391954	64.9119380604431	2.55739291980911E-03	0.644754469815744	-8.3927104339599E-04
92.6022953312358	0.156810680989235	78.4557786544755	-3.16157796660554E-04	0.745254756674235	-2.65593515295584E-03
-105.193351834812	-0.280823613523266	61.9745004272993	8.04224691488664E-04	0.668682164074106	3.42652507507787E-03
90.4015204789584	0.10059163728298	79.2555010105809	8.7507846108989E-04	0.735498182217377	-2.41249775589654E-03
-101.1238907147	-3.03550639777881E-02	62.8520585162781	-2.89432457289239E-03	0.667215819973819	1.05618599454382E-04
86.6457804269252	0.167954668508496	78.7366404607585	-5.2684225948868E-05	0.742988122946059	4.80941933556273E-04
